customer_id,name,gender,past_3_years_bike_related_purchases,age,job_title,job_industry_category,wealth_segment,owns_car,tenure,building_number,street_name,postcode,state,country,property_valuation,recency,frequency,monetary,RFM_rank,Segment,LTV
2206,Osmond McCamish,Male,60,60,Structural Engineer,Financial Services,Affluent Customer,No,14,7,Novick Parkway,2160,New South Wales,Australia,5,59,4,4155.32,312,New Customers,1923.9700821917806
2207,Junia Gall,Female,93,38,Web Designer IV,Manufacturing,Mass Customer,Yes,16,2,Del Mar Center,4121,Queensland,Australia,8,75,6,6263.82,233,At Risk,4307.448821917807
2208,Lavena Embling,Female,59,63,N/A,N/A,Mass Customer,No,9,0,Shasta Terrace,2289,New South Wales,Australia,7,115,6,5236.3099999999995,132,At Risk,1836.2950136986299
2209,Rriocard Gavan,Male,4,24,Registered Nurse,Health,Affluent Customer,Yes,3,90,East Way,2145,New South Wales,Australia,8,266,1,1240.31,111,Hibernating,0.0
2210,Kirby Cameron,Male,16,32,Registered Nurse,Health,High Net Worth,No,5,2,Goodland Lane,3977,Victoria,Australia,5,28,9,8133.83,454,Champions,5771.676630136986
2211,Carmelita Matuskiewicz,Female,3,42,N/A,Manufacturing,Mass Customer,Yes,18,7,Vernon Lane,2232,New South Wales,Australia,10,112,3,1649.1599999999999,111,Hibernating,876.5398356164384
2212,Adrianne Raoux,Female,22,43,Technical Writer,Manufacturing,Affluent Customer,Yes,20,9,Killdeer Avenue,4227,Queensland,Australia,7,42,6,4951.08,332,Loyal Customers,2685.791342465753
2213,Jesse Leyshon,Female,70,21,Legal Assistant,N/A,Affluent Customer,Yes,6,152,Larry Alley,2756,New South Wales,Australia,9,16,5,7240.5,424,Potential Loyalists,6050.280821917809
2214,Farlay Plevey,Male,52,60,N/A,Manufacturing,High Net Worth,Yes,8,85,Hudson Street,2505,New South Wales,Australia,8,28,5,5053.05,422,Potential Loyalists,4554.666986301369
2215,Viola Wadhams,Female,50,46,Structural Engineer,Financial Services,Mass Customer,Yes,18,6672,Butternut Avenue,3458,Victoria,Australia,6,20,2,1965.6799999999998,411,Promising,797.0428493150685
2216,Clarinda Woffinden,Female,29,56,Systems Administrator II,Property,High Net Worth,Yes,10,43491,Jenifer Street,2750,New South Wales,Australia,7,75,3,3352.32,211,Hibernating,2608.380493150685
2217,Kristofor Juris,Male,98,36,Paralegal,Financial Services,Mass Customer,No,16,47,Chinook Road,4421,Queensland,Australia,2,23,8,8779.73,445,Champions,8154.324575342465
2218,Madelena Blincoe,Female,94,25,Senior Sales Associate,Health,Affluent Customer,No,4,3468,Rigney Place,3505,Victoria,Australia,1,22,3,4304.09,412,Promising,3572.9843013698633
2219,Ansel Napier,Male,73,35,Senior Quality Engineer,N/A,High Net Worth,Yes,3,79,Katie Alley,3216,Victoria,Australia,9,62,5,6319.34,223,Hibernating,4951.592438356164
2220,Curr Jancey,Male,35,58,Legal Assistant,Financial Services,Mass Customer,Yes,13,681,Butterfield Lane,2233,New South Wales,Australia,9,86,4,4529.9,212,Hibernating,3338.474246575342
2221,Tye Scottini,Male,80,22,General Manager,Argiculture,Affluent Customer,No,7,48,Laurel Parkway,4017,Queensland,Australia,5,95,8,9100.52,245,At Risk,5884.171835616438
2222,Caroline Grabban,Female,20,43,Professor,Financial Services,Mass Customer,No,14,9115,Mockingbird Crossing,2145,New South Wales,Australia,6,60,6,7051.67,234,At Risk,5583.377068493151
2223,Sarita Georgiev,Female,38,36,Professor,Health,Mass Customer,No,12,2,Michigan Parkway,3006,Victoria,Australia,5,55,7,5883.75,343,Loyal Customers,4803.719178082191
2224,Sydel Seccombe,Female,3,19,Budget/Accounting Analyst III,Retail,High Net Worth,Yes,4,24,Hermina Alley,2262,New South Wales,Australia,6,288,3,2568.2200000000003,111,Hibernating,295.5212054794521
2225,Christina Easum,Female,45,29,Occupational Therapist,Health,Affluent Customer,No,19,82237,Dapin Court,4570,Queensland,Australia,4,209,3,5546.31,113,Hibernating,1246.0203287671234
2226,Hedvig Flatt,Female,10,62,Biostatistician II,Entertainment,Mass Customer,No,11,1,Basil Street,4037,Queensland,Australia,8,50,8,8295.55,344,Loyal Customers,6659.167534246575
2227,Duff Kemble,Male,45,41,Systems Administrator I,Property,Affluent Customer,Yes,9,60650,Mcbride Point,3918,Victoria,Australia,7,41,5,5068.82,322,New Customers,4068.943178082192
2228,Rosita Soppeth,Female,12,61,Geological Engineer,Manufacturing,High Net Worth,No,9,81,Lien Drive,3216,Victoria,Australia,3,169,4,3579.45,111,Hibernating,1627.9142465753425
2229,Linette Gotmann,Female,76,58,Cost Accountant,Financial Services,Affluent Customer,Yes,7,37353,Alpine Circle,2214,New South Wales,Australia,8,22,4,3937.92,412,Promising,2945.348383561644
2230,Gertruda Shrimpling,Female,53,40,N/A,N/A,Mass Customer,No,19,581,Granby Parkway,3025,Victoria,Australia,8,45,8,9883.84,345,Loyal Customers,6119.857095890411
2231,Rasla Landreth,Female,68,58,Accounting Assistant II,N/A,Mass Customer,No,13,3073,Golf View Terrace,4165,Queensland,Australia,8,65,3,4555.37,212,Hibernating,1709.823808219178
2232,Nev Malone,Male,69,27,Help Desk Technician,N/A,Mass Customer,Yes,11,95,Riverside Way,2640,New South Wales,Australia,1,60,6,5666.030000000001,233,At Risk,3849.7957260273974
2233,Cassi Killingworth,Female,49,44,Sales Associate,N/A,Mass Customer,Yes,8,390,Meadow Vale Circle,2560,New South Wales,Australia,9,64,7,6778.26,244,At Risk,4828.349589041096
2234,Dylan Hanvey,Male,48,31,Electrical Engineer,Manufacturing,Mass Customer,No,18,501,Reindahl Alley,2069,New South Wales,Australia,12,155,6,3281.3599999999997,131,At Risk,1824.9755616438356
2235,Maxine Cauldwell,Female,75,38,Social Worker,Health,Affluent Customer,No,16,0,Mifflin Alley,4818,Queensland,Australia,5,81,6,7834.27,234,At Risk,5408.8658630137
2236,Arin Crickmoor,Male,0,49,Data Coordiator,Manufacturing,Affluent Customer,Yes,13,261,Mosinee Avenue,2335,New South Wales,Australia,5,2,3,4226.47,512,Promising,2999.056794520548
2237,Julia Walden,Female,83,48,N/A,N/A,Mass Customer,Yes,9,57,Boyd Avenue,2287,New South Wales,Australia,7,39,7,7412.94,344,Loyal Customers,5503.85408219178
2238,Nata Plinck,Female,96,39,Director of Sales,Retail,Mass Customer,Yes,14,9,Washington Drive,3079,Victoria,Australia,9,142,3,4185.99,112,Hibernating,1789.0806575342465
2239,Jocelyne Pasquale,Female,0,58,Associate Professor,Property,High Net Worth,Yes,8,48,Straubel Court,2400,New South Wales,Australia,1,33,2,1693.21,411,Promising,190.19619178082192
2240,Niall Hallifax,Male,4,48,Automation Specialist III,Manufacturing,High Net Worth,Yes,16,70,Old Gate Avenue,3043,Victoria,Australia,7,32,12,13961.45,455,Champions,8606.373287671233
2241,Augy Jerrems,Male,45,42,Paralegal,Financial Services,High Net Worth,No,10,40062,Steensland Center,3977,Victoria,Australia,6,18,4,4335.0,412,Promising,3729.2876712328766
2242,Elsy Springell,Female,25,40,VP Sales,N/A,Mass Customer,Yes,21,39179,Bayside Terrace,3148,Victoria,Australia,9,171,3,2540.1099999999997,111,Hibernating,1169.146520547945
2243,Lena Cronshaw,Female,76,41,Business Systems Development Analyst,N/A,Affluent Customer,Yes,7,4488,Amoth Parkway,2036,New South Wales,Australia,8,184,3,2141.05,111,Hibernating,563.1254794520548
2244,Sidney Cargon,Male,97,45,Software Test Engineer III,Manufacturing,Mass Customer,No,5,259,Homewood Pass,2092,New South Wales,Australia,10,64,5,5963.92,223,Hibernating,3104.5063013698627
2245,Elsinore Banbrook,Female,11,37,Marketing Manager,Argiculture,Mass Customer,No,3,863,Crescent Oaks Hill,4215,Queensland,Australia,1,75,7,7779.9,244,At Risk,5712.364931506849
2246,Giraldo Lacer,Male,16,38,Database Administrator III,N/A,Mass Customer,Yes,13,353,Scott Road,2770,New South Wales,Australia,7,100,4,4027.99,212,Hibernating,2549.22106849315
2247,Gweneth Wilkins,Female,17,22,Teacher,Retail,High Net Worth,Yes,1,97,Randy Junction,2040,New South Wales,Australia,12,30,7,8149.4800000000005,444,Champions,6765.184767123287
2248,Helsa Grandisson,Female,33,21,Software Engineer I,Manufacturing,Mass Customer,No,1,47,Northfield Trail,3127,Victoria,Australia,12,52,8,8369.31,344,Loyal Customers,6718.377616438356
2249,Kiele Caghan,Female,7,21,N/A,Financial Services,Mass Customer,No,5,132,Merrick Way,2770,New South Wales,Australia,9,113,5,5600.46,123,Hibernating,3667.1505205479457
2250,De witt Gleave,Male,72,25,N/A,Telecommunications,High Net Worth,No,7,9248,Ludington Circle,2714,New South Wales,Australia,1,125,3,3011.79,111,Hibernating,800.3935068493151
2251,Leslie Shotboult,Male,68,58,N/A,Property,High Net Worth,No,19,81,Forest Dale Center,3555,Victoria,Australia,3,16,7,5798.71,443,Champions,5512.746219178082
2252,Darcey Annis,Unknown,31,37,Teacher,IT,High Net Worth,Yes,4,0,Blaine Point,3183,Victoria,Australia,7,131,5,5648.85,123,Hibernating,3048.831369863014
2253,Gracie Kubacki,Female,28,58,Office Assistant I,Manufacturing,Affluent Customer,Yes,13,90,2nd Lane,2768,New South Wales,Australia,10,85,5,6843.67,224,Hibernating,4256.200246575342
2254,Ann Beek,Female,36,62,Programmer Analyst II,Health,Affluent Customer,No,18,8718,Warner Avenue,2148,New South Wales,Australia,8,4,5,5373.7,523,Potential Loyalists,3474.5019178082193
2255,Iorgo Krol,Male,92,25,Dental Hygienist,Health,Affluent Customer,Yes,5,4,Mallory Hill,2880,New South Wales,Australia,1,144,3,3400.21,111,Hibernating,1089.9303287671235
2256,Mara Rosterne,Female,28,39,Marketing Manager,Retail,Mass Customer,No,15,29180,American Ash Circle,2560,New South Wales,Australia,9,170,3,4499.85,112,Hibernating,1578.029589041096
2257,Siward Corradino,Male,27,40,Librarian,Entertainment,Mass Customer,No,15,6471,Meadow Valley Court,2097,New South Wales,Australia,11,65,5,6440.81,223,Hibernating,3529.2109589041097
2258,Cathy Powter,Female,63,43,Account Executive,Retail,High Net Worth,No,7,9,Waxwing Pass,2008,New South Wales,Australia,11,53,7,8399.53,344,Loyal Customers,5707.077917808219
2259,Leanora Calbert,Female,83,18,Environmental Specialist,N/A,Affluent Customer,No,2,8,Buell Crossing,2320,New South Wales,Australia,5,162,4,4205.21,112,Hibernating,679.7462739726028
2260,Jarad Barthropp,Male,38,50,Administrative Assistant IV,Argiculture,High Net Worth,No,11,40,Rigney Street,2200,New South Wales,Australia,8,18,6,8234.9,434,Loyal Customers,5753.149315068493
2261,Gerome Monshall,Male,81,37,Account Representative II,Health,Mass Customer,Yes,13,7035,Crest Line Place,3101,Victoria,Australia,11,36,4,3875.61,312,New Customers,2675.7636164383566
2262,Nyssa Banister,Female,90,33,Pharmacist,Health,Mass Customer,Yes,2,9129,Gale Court,4226,Queensland,Australia,8,76,4,3058.55,211,Hibernating,980.4119178082193
2263,Lois Sorel,Female,79,30,Professor,Argiculture,Mass Customer,Yes,21,71109,Vernon Way,3350,Victoria,Australia,4,36,5,6359.93,323,New Customers,2230.3316164383564
2264,Tony Shirley,Female,18,45,Occupational Therapist,Health,Affluent Customer,No,9,883,Almo Terrace,3977,Victoria,Australia,6,154,6,5198.18,132,At Risk,2449.5533150684932
2265,Brendan Vicent,Male,55,37,N/A,Property,Mass Customer,Yes,5,987,Victoria Trail,4006,Queensland,Australia,8,96,3,3990.7799999999997,212,Hibernating,2820.880109589041
2266,Jeth Tomes,Male,74,19,N/A,Retail,High Net Worth,No,1,7037,North Park,2484,New South Wales,Australia,6,30,10,8911.6,455,Champions,8105.893698630138
2267,Andrei Mulchrone,Female,78,53,Business Systems Development Analyst,N/A,Affluent Customer,No,14,93,Shasta Avenue,4171,Queensland,Australia,10,100,5,5466.639999999999,223,Hibernating,3729.2968767123284
2268,Wilhelmina Gothup,Female,66,52,Pharmacist,Health,Mass Customer,No,19,9574,David Lane,3218,Victoria,Australia,8,36,8,9258.43,345,Loyal Customers,7406.744000000001
2269,Beitris Lamy,Female,33,28,Product Engineer,N/A,Mass Customer,No,9,1,Del Sol Center,2323,New South Wales,Australia,3,48,7,9233.33,345,Loyal Customers,6678.353753424658
2270,Augustus Edleston,Male,50,51,Information Systems Manager,Retail,Affluent Customer,No,9,38,Valley Edge Plaza,3095,Victoria,Australia,10,130,5,7588.29,124,Hibernating,4677.71301369863
2271,King Hoston,Male,96,43,N/A,Telecommunications,Mass Customer,Yes,18,4,Gulseth Junction,2619,New South Wales,Australia,8,178,1,1362.99,111,Hibernating,0.0
2272,Grete Hindenburg,Female,82,23,Internal Auditor,Manufacturing,Mass Customer,No,1,503,Clove Crossing,4306,Queensland,Australia,4,105,6,8116.8,134,At Risk,5603.9276712328765
2273,Rhetta Lambrook,Female,71,53,Assistant Professor,N/A,Mass Customer,Yes,9,346,Dayton Hill,2092,New South Wales,Australia,12,27,10,9867.35,455,Champions,8218.28602739726
2274,Nada Reinert,Female,15,38,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,Yes,13,5,Derek Pass,2090,New South Wales,Australia,10,56,2,142.98,311,New Customers,32.12153424657534
2275,Ursulina Carter,Female,77,25,Human Resources Assistant II,Financial Services,High Net Worth,Yes,8,3417,Huxley Pass,3355,Victoria,Australia,2,122,6,8289.0,134,At Risk,4996.109589041095
2276,Stormy Caveney,Female,90,32,Desktop Support Technician,N/A,Mass Customer,Yes,12,163,Gale Center,2077,New South Wales,Australia,10,11,4,4714.45,512,Promising,4249.463150684931
2277,Gillie Ruben,Female,44,54,Cost Accountant,Financial Services,High Net Worth,Yes,7,9,Grim Lane,3752,Victoria,Australia,4,37,4,4721.53,312,New Customers,3130.439068493151
2278,Gerri Heliet,Male,11,40,Product Engineer,Health,Affluent Customer,Yes,8,31953,Dixon Way,2580,New South Wales,Australia,4,35,5,3123.04,321,New Customers,2010.724383561644
2279,Garrett Szymon,Male,42,38,Human Resources Assistant II,Health,Mass Customer,No,3,463,Rowland Drive,2066,New South Wales,Australia,9,36,8,7565.7,344,Loyal Customers,6031.8320547945195
2280,Wrennie Alexandersson,Female,93,57,Budget/Accounting Analyst I,N/A,Mass Customer,No,9,54,Mesta Drive,3620,Victoria,Australia,1,25,5,6373.32,423,Potential Loyalists,4435.132273972603
2281,Valaria Abrehart,Female,56,28,N/A,N/A,High Net Worth,Yes,14,33550,Spohn Terrace,3630,Victoria,Australia,1,39,7,8021.26,344,Loyal Customers,6395.03194520548
2282,Dominic Gregoletti,Male,81,60,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,7,953,Del Sol Point,3630,Victoria,Australia,4,15,6,6818.610000000001,534,Potential Loyalists,5641.699232876713
2283,Gaspar Janaway,Male,44,63,Software Consultant,N/A,High Net Worth,No,16,369,Milwaukee Court,3630,Victoria,Australia,2,31,7,7052.93,444,Champions,5874.221150684932
2284,Ola Lenoir,Female,83,43,Staff Accountant IV,Telecommunications,High Net Worth,No,14,10055,Old Shore Lane,3630,Victoria,Australia,1,35,7,7556.9400000000005,344,Loyal Customers,4844.723178082192
2285,Maritsa Bellison,Female,71,44,Quality Control Specialist,Health,High Net Worth,No,5,18,Porter Court,3631,Victoria,Australia,6,40,7,4829.54,342,Loyal Customers,3546.073205479452
2286,Katuscha Sapsed,Female,20,22,Staff Scientist,Manufacturing,High Net Worth,No,5,67,Elka Court,3630,Victoria,Australia,3,50,5,4606.01,322,New Customers,3785.7616438356163
2287,Gisela Partener,Female,53,43,Human Resources Assistant I,Telecommunications,High Net Worth,No,20,5086,Meadow Ridge Circle,3350,Victoria,Australia,7,160,2,1083.52,111,Hibernating,252.32657534246573
2288,Cirillo Hook,Male,63,53,Staff Scientist,Manufacturing,High Net Worth,No,8,66,Talmadge Terrace,3630,Victoria,Australia,1,30,6,6972.7,434,Loyal Customers,4412.859452054793
2289,Kissie Steanson,Female,97,37,Research Nurse,Health,Affluent Customer,Yes,13,9356,Badeau Drive,3630,Victoria,Australia,1,60,5,6450.51,223,Hibernating,4294.449123287672
2290,Myca Standley,Male,18,36,Account Executive,Manufacturing,Mass Customer,Yes,5,1032,Killdeer Place,3631,Victoria,Australia,3,73,6,7476.58,234,At Risk,4813.688493150685
2291,Guido Meynell,Male,67,46,Accountant IV,Manufacturing,Affluent Customer,Yes,4,91,Ilene Parkway,3630,Victoria,Australia,1,108,1,792.9,111,Hibernating,0.0
2292,Christie MacClure,Female,17,19,Research Nurse,Health,Mass Customer,Yes,2,5015,Pawling Park,2525,New South Wales,Australia,9,46,7,8732.619999999999,345,Loyal Customers,7584.220657534245
2293,Engracia Newcom,Female,70,59,Financial Advisor,Financial Services,Affluent Customer,No,16,5701,Sugar Court,2880,New South Wales,Australia,1,86,5,5018.52,222,Hibernating,3588.585534246575
2294,Skipton Cordie,Male,25,30,Associate Professor,Manufacturing,Mass Customer,No,21,7,Melrose Circle,4017,Queensland,Australia,5,74,7,9680.22,245,At Risk,6630.287671232876
2295,Farris Hazelby,Unknown,35,35,Internal Auditor,IT,Mass Customer,Yes,12,33,Novick Parkway,2156,New South Wales,Australia,12,18,4,5830.14,413,Promising,2795.272602739726
2296,Nathalia Sanger,Female,16,16,Geologist IV,Retail,Affluent Customer,No,1,23,Village Way,4215,Queensland,Australia,9,37,4,5259.05,313,New Customers,3141.0216438356165
2297,Pauletta Taffee,Female,16,46,Geological Engineer,Manufacturing,Affluent Customer,Yes,19,834,Pierstorff Lane,4228,Queensland,Australia,10,38,5,6232.6900000000005,323,New Customers,4952.000273972603
2298,Brigham Vyse,Male,64,20,Environmental Tech,Property,Mass Customer,Yes,5,974,Fisk Alley,3977,Victoria,Australia,4,46,5,4992.1900000000005,322,New Customers,4349.360054794521
2299,Mahmoud Dagworthy,Male,11,31,Computer Systems Analyst I,Property,High Net Worth,Yes,7,531,Springview Lane,3101,Victoria,Australia,10,60,6,4359.32,232,At Risk,2973.892273972602
2300,Cary Cockerham,Male,20,19,N/A,Financial Services,Mass Customer,Yes,3,2,Nova Street,4228,Queensland,Australia,8,18,4,7346.110000000001,414,Promising,2193.7698356164383
2301,Ken Vashchenko,Male,66,51,Senior Cost Accountant,Financial Services,Mass Customer,Yes,19,3242,Arizona Junction,4101,Queensland,Australia,10,6,6,10038.68,535,Potential Loyalists,5308.12394520548
2302,Loraine Beamish,Female,43,18,Mechanical Systems Engineer,Retail,Mass Customer,Yes,4,4,Delaware Terrace,3804,Victoria,Australia,8,54,3,4412.84,312,New Customers,822.1181369863015
2303,Alair Combe,Male,22,24,Database Administrator IV,Retail,Mass Customer,Yes,4,1913,Magdeline Point,2022,New South Wales,Australia,12,145,2,2696.8599999999997,111,Hibernating,857.0842739726027
2304,Shelia Bellew,Female,65,60,N/A,N/A,Mass Customer,Yes,11,54,Annamark Place,2565,New South Wales,Australia,8,4,7,9747.9,545,Champions,5955.566301369863
2305,Aeriell Greeding,Female,91,33,Chief Design Engineer,Financial Services,Affluent Customer,Yes,13,84,Main Lane,3149,Victoria,Australia,10,79,4,4233.89,212,Hibernating,1507.9608219178083
2306,Hilary Tregunna,Female,98,57,Paralegal,Financial Services,High Net Worth,Yes,9,9,Lake View Avenue,3178,Victoria,Australia,9,7,4,4938.639999999999,512,Promising,4005.0340821917803
2307,Corina Shadwick,Female,57,39,Desktop Support Technician,Retail,High Net Worth,Yes,13,15,Fulton Pass,4568,Queensland,Australia,8,82,11,10123.71,255,At Risk,7350.090821917808
2308,Nancey Hastie,Female,52,54,Paralegal,Financial Services,Mass Customer,Yes,17,0,Marcy Crossing,3115,Victoria,Australia,9,14,9,11438.369999999999,555,Champions,10717.596
2309,Herc McIlhone,Male,40,32,Accounting Assistant I,Manufacturing,Affluent Customer,No,14,991,Commercial Road,4300,Queensland,Australia,5,54,12,16122.34,355,Loyal Customers,12809.530410958903
